IDIndikator;skrIndikator;IDTer;nTer;God+Mes;nVrTacka;nProizvod;IDVrPod;nVrPod;Vrednost;IDStatusPodatka;nStatusPodatka;IDStatusPoverljivosti;nStatusPoverljivosti;IDJedinicaMere;nJedinicaMere
130102IND01;Biljna prizvodnja, od 2005;RS21;Region Šumadije i Zapadne Srbije;202500;2025;Ječam;3;prinos, t/ha;5.3;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS21;Region Šumadije i Zapadne Srbije;202500;2025;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;223840;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS21;Region Šumadije i Zapadne Srbije;202500;2025;Kukuruz;2;ukupan prinos, t;1071775;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS21;Region Šumadije i Zapadne Srbije;202500;2025;Kukuruz;3;prinos, t/ha;4.8;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Pšenica;1;požnjevena površina, ha / rodna površina, ha;167801;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Pšenica;2;ukupan prinos, t;492394;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Pšenica;3;prinos, t/ha;2.9;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Ječam;1;požnjevena površina, ha / rodna površina, ha;22141;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Ječam;2;ukupan prinos, t;53382;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Ječam;3;prinos, t/ha;2.4;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;180470;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Kukuruz;2;ukupan prinos, t;952110;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201000;2010;Kukuruz;3;prinos, t/ha;5.3;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Pšenica;1;požnjevena površina, ha / rodna površina, ha;171413;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Pšenica;2;ukupan prinos, t;581765;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Pšenica;3;prinos, t/ha;3.4;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Ječam;1;požnjevena površina, ha / rodna površina, ha;20675;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Ječam;2;ukupan prinos, t;57005;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Ječam;3;prinos, t/ha;2.8;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;177122;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Kukuruz;2;ukupan prinos, t;747006;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201100;2011;Kukuruz;3;prinos, t/ha;4.2;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Pšenica;1;požnjevena površina, ha / rodna površina, ha;164659;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Pšenica;2;ukupan prinos, t;536265;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Pšenica;3;prinos, t/ha;3.3;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Ječam;1;požnjevena površina, ha / rodna površina, ha;19217;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Ječam;2;ukupan prinos, t;50490;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Ječam;3;prinos, t/ha;2.6;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;164010;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Kukuruz;2;ukupan prinos, t;511875;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201200;2012;Kukuruz;3;prinos, t/ha;3.1;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Pšenica;1;požnjevena površina, ha / rodna površina, ha;159506;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Pšenica;2;ukupan prinos, t;534698;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Pšenica;3;prinos, t/ha;3.4;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Ječam;1;požnjevena površina, ha / rodna površina, ha;19240;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Ječam;2;ukupan prinos, t;57437;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Ječam;3;prinos, t/ha;3.0;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;169683;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Kukuruz;2;ukupan prinos, t;700624;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201300;2013;Kukuruz;3;prinos, t/ha;4.1;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Pšenica;1;požnjevena površina, ha / rodna površina, ha;152715;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Pšenica;2;ukupan prinos, t;474463;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Pšenica;3;prinos, t/ha;3.1;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Ječam;1;požnjevena površina, ha / rodna površina, ha;19274;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Ječam;2;ukupan prinos, t;51265;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Ječam;3;prinos, t/ha;2.7;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;183105;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Kukuruz;2;ukupan prinos, t;949978;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201400;2014;Kukuruz;3;prinos, t/ha;5.2;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Pšenica;1;požnjevena površina, ha / rodna površina, ha;136387;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Pšenica;2;ukupan prinos, t;466789;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Pšenica;3;prinos, t/ha;3.4;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Ječam;1;požnjevena površina, ha / rodna površina, ha;23088;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Ječam;2;ukupan prinos, t;68570;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Ječam;3;prinos, t/ha;3.0;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;179551;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Kukuruz;2;ukupan prinos, t;789384;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201500;2015;Kukuruz;3;prinos, t/ha;4.4;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Pšenica;1;požnjevena površina, ha / rodna površina, ha;137674;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Pšenica;2;ukupan prinos, t;521425;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Pšenica;3;prinos, t/ha;3.8;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Ječam;1;požnjevena površina, ha / rodna površina, ha;22636;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Ječam;2;ukupan prinos, t;83572;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Ječam;3;prinos, t/ha;3.7;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;180568;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Kukuruz;2;ukupan prinos, t;993387;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201600;2016;Kukuruz;3;prinos, t/ha;5.5;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Pšenica;1;požnjevena površina, ha / rodna površina, ha;129311;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Pšenica;2;ukupan prinos, t;410984;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Pšenica;3;prinos, t/ha;3.2;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Ječam;1;požnjevena površina, ha / rodna površina, ha;19918;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Ječam;2;ukupan prinos, t;52962;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Ječam;3;prinos, t/ha;2.7;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;180026;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Kukuruz;2;ukupan prinos, t;499430;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201700;2017;Kukuruz;3;prinos, t/ha;2.8;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Pšenica;1;požnjevena površina, ha / rodna površina, ha;152102;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Pšenica;2;ukupan prinos, t;505423;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Pšenica;3;prinos, t/ha;3.3;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Ječam;1;požnjevena površina, ha / rodna površina, ha;22262;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Ječam;2;ukupan prinos, t;66130;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Ječam;3;prinos, t/ha;3.0;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;161418;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Kukuruz;2;ukupan prinos, t;882738;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201800;2018;Kukuruz;3;prinos, t/ha;5.5;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Pšenica;1;požnjevena površina, ha / rodna površina, ha;127099;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Pšenica;2;ukupan prinos, t;441028;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Pšenica;3;prinos, t/ha;3.5;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Ječam;1;požnjevena površina, ha / rodna površina, ha;21084;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Ječam;2;ukupan prinos, t;58848;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Ječam;3;prinos, t/ha;2.8;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;175722;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Kukuruz;2;ukupan prinos, t;1040401;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;201900;2019;Kukuruz;3;prinos, t/ha;5.9;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Pšenica;1;požnjevena površina, ha / rodna površina, ha;112007;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Pšenica;2;ukupan prinos, t;493221;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Pšenica;3;prinos, t/ha;4.4;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Ječam;1;požnjevena površina, ha / rodna površina, ha;25082;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Ječam;2;ukupan prinos, t;103732;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Ječam;3;prinos, t/ha;4.1;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;172320;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Kukuruz;2;ukupan prinos, t;1215222;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202000;2020;Kukuruz;3;prinos, t/ha;7.1;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Pšenica;1;požnjevena površina, ha / rodna površina, ha;118309;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Pšenica;2;ukupan prinos, t;570747;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Pšenica;3;prinos, t/ha;4.8;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Ječam;1;požnjevena površina, ha / rodna površina, ha;22746;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Ječam;2;ukupan prinos, t;106033;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Ječam;3;prinos, t/ha;4.7;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;182247;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Kukuruz;2;ukupan prinos, t;924338;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202100;2021;Kukuruz;3;prinos, t/ha;5.1;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Pšenica;1;požnjevena površina, ha / rodna površina, ha;129613;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Pšenica;2;ukupan prinos, t;521305;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Pšenica;3;prinos, t/ha;4.0;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Ječam;1;požnjevena površina, ha / rodna površina, ha;23685;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Ječam;2;ukupan prinos, t;101238;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Ječam;3;prinos, t/ha;4.3;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;171984;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Kukuruz;2;ukupan prinos, t;768649;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202200;2022;Kukuruz;3;prinos, t/ha;4.5;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Pšenica;1;požnjevena površina, ha / rodna površina, ha;138663;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Pšenica;2;ukupan prinos, t;541618;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Pšenica;3;prinos, t/ha;3.9;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Ječam;1;požnjevena površina, ha / rodna površina, ha;28771;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Ječam;2;ukupan prinos, t;128500;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Ječam;3;prinos, t/ha;4.5;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;174428;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Kukuruz;2;ukupan prinos, t;1071511;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202300;2023;Kukuruz;3;prinos, t/ha;6.1;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Pšenica;1;požnjevena površina, ha / rodna površina, ha;97995;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Pšenica;2;ukupan prinos, t;399595;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Pšenica;3;prinos, t/ha;4.1;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Ječam;1;požnjevena površina, ha / rodna površina, ha;25292;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Ječam;2;ukupan prinos, t;119373;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Ječam;3;prinos, t/ha;4.7;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Kukuruz;1;požnjevena površina, ha / rodna površina, ha;186293;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Kukuruz;2;ukupan prinos, t;453762;A;Konačan podatak;F;Slobodan za objavlјivanje;;
130102IND01;Biljna prizvodnja, od 2005;RS22;Region Južne i Istočne Srbije;202400;2024;Kukuruz;3;prinos, t/ha;2.4;A;Konačan podatak;F;Slobodan za objavlјivanje;;
