Year,Packaging,City,Seed price (RSD),Crop
2023,25000 sj,Požarevac,7350.0,Corn
2023,25000 sj,Požarevac,6700.0,Corn
2023,25000 sj,Požarevac,7000.0,Corn
2023,25000 sj,Smederevo,5860.0,Corn
2023,25000 sj,Smederevo,5220.0,Corn
2023,25000 sj,Smederevo,4680.0,Corn
2023,25000 sj,Smederevo,9750.0,Corn
2023,25000 sj,Smederevo,7630.0,Corn
2023,25000 sj,Smederevo,5750.0,Corn
2023,25000 sj,Smederevo,7750.0,Corn
2023,25000 sj,Smederevo,6150.0,Corn
2023,25000 sj,Smederevo,8250.0,Corn
2023,25000 sj,Sombor,5995.0,Corn
2023,25000 sj,Sombor,5490.0,Corn
2023,25000 sj,Sombor,7890.0,Corn
2023,25000 sj,Sombor,7520.0,Corn
2023,25000 sj,Sombor,6890.0,Corn
2023,25000 sj,Sombor,6250.0,Corn
2023,25000 sj,Sombor,5260.0,Corn
2023,25000 sj,Sombor,7690.0,Corn
2023,25000 sj,Sombor,6490.0,Corn
2023,25000 sj,Sombor,8190.0,Corn
2023,25000 sj,Sombor,7490.0,Corn
2023,25000 sj,Sremska Mitrovica,5900.0,Corn
2023,25000 sj,Sremska Mitrovica,5900.0,Corn
2023,25000 sj,Sremska Mitrovica,5900.0,Corn
2023,25000 sj,Sremska Mitrovica,5900.0,Corn
2023,25000 sj,Sremska Mitrovica,5900.0,Corn
2023,25000 sj,Sremska Mitrovica,6650.0,Corn
2023,25000 sj,Sremska Mitrovica,7300.0,Corn
2023,25000 sj,Sremska Mitrovica,7700.0,Corn
2023,25000 sj,Sremska Mitrovica,6550.0,Corn
2023,25000 sj,Sremska Mitrovica,7200.0,Corn
2023,25000 sj,Sremska Mitrovica,7600.0,Corn
2023,25000 sj,Sremska Mitrovica,6500.0,Corn
2023,25000 sj,Sremska Mitrovica,6500.0,Corn
2023,25000 sj,Sremska Mitrovica,6500.0,Corn
2023,25000 sj,Sremska Mitrovica,7200.0,Corn
2023,25000 sj,Vranje,6000.0,Corn
2023,25000 sj,Vranje,5400.0,Corn
2023,25000 sj,Vranje,4600.0,Corn
2023,25000 sj,Vranje,5250.0,Corn
2023,25000 sj,Zaječar,6000.0,Corn
2023,25000 sj,Zaječar,5800.0,Corn
2023,25000 sj,Zaječar,5400.0,Corn
2023,25000 sj,Zaječar,4600.0,Corn
2023,25000 sj,Zaječar,5200.0,Corn
2023,25000 sj,Zaječar,7330.0,Corn
2023,25000 sj,Zaječar,6670.0,Corn
2023,25000 sj,Zaječar,7200.0,Corn
2023,25000 sj,Zaječar,7400.0,Corn
2023,25000 sj,Zrenjanin,6270.0,Corn
2023,25000 sj,Zrenjanin,5970.0,Corn
2023,25000 sj,Zrenjanin,5285.0,Corn
2023,25000 sj,Zrenjanin,4630.0,Corn
2023,25000 sj,Zrenjanin,7495.0,Corn
2023,25000 sj,Zrenjanin,7120.0,Corn
2023,25000 sj,Zrenjanin,6470.0,Corn
2023,25000 sj,Zrenjanin,6530.0,Corn
2023,25000 sj,Zrenjanin,5230.0,Corn
2023,25000 sj,Zrenjanin,7365.0,Corn
2023,25000 sj,Zrenjanin,7365.0,Corn
2023,25000 sj,Zrenjanin,7365.0,Corn
2023,25000sj,Beograd,6360.0,Corn
2023,25000sj,Kraljevo,8000.0,Corn
2023,25000sj,Niš,5900.0,Corn
2023,25000sj,Pirot,6600.0,Corn
2023,25000sj,Požarevac,6050.0,Corn
2023,25000sj,Sombor,6590.0,Corn
2023,25000sj,Sremska Mitrovica,7200.0,Corn
2023,25000sj,Sremska Mitrovica,7200.0,Corn
2023,25000sj,Zrenjanin,6270.0,Corn
2023,30000sj,Beograd,5400.0,Corn
2023,30000sj,Kikinda,4950.0,Corn
2023,30000sj,Kikinda,4950.0,Corn
2023,30000sj,Kikinda,4950.0,Corn
2023,30000sj,Kraljevo,5200.0,Corn
2023,30000sj,Niš,5850.0,Corn
2023,30000sj,Niš,6500.0,Corn
2023,30000sj,Pirot,6800.0,Corn
2023,30000sj,Požarevac,6200.0,Corn
2023,30000sj,Smederevo,6350.0,Corn
2023,30000sj,Smederevo,7050.0,Corn
2023,30000sj,Vranje,5670.0,Corn
2023,30000sj,Zrenjanin,5870.0,Corn
2023,25 kg,Beograd,1200.0,Wheat
2023,25 kg,Beograd,1500.0,Wheat
2023,25 kg,Beograd,1700.0,Wheat
2023,25 kg,Beograd,1550.0,Wheat
2023,25 kg,Beograd,1520.0,Wheat
2023,25 kg,Kikinda,1625.0,Wheat
2023,25 kg,Kikinda,1625.0,Wheat
2023,25 kg,Kraljevo,1350.0,Wheat
2023,25 kg,Kraljevo,1700.0,Wheat
2023,25 kg,Kraljevo,1750.0,Wheat
2023,25 kg,Kraljevo,1700.0,Wheat
2023,25 kg,Loznica,1250.0,Wheat
2023,25 kg,Loznica,1625.0,Wheat
2023,25 kg,Niš,1225.0,Wheat
2023,25 kg,Niš,1725.0,Wheat
2023,25 kg,Niš,1725.0,Wheat
2023,25 kg,Niš,1725.0,Wheat
2023,25 kg,Pančevo,1750.0,Wheat
2023,25 kg,Pančevo,1725.0,Wheat
2023,25 kg,Pančevo,1725.0,Wheat
2023,25 kg,Pančevo,1750.0,Wheat
2023,25 kg,Pančevo,1750.0,Wheat
2023,25 kg,Pirot,1350.0,Wheat
2023,25 kg,Pirot,1950.0,Wheat
2023,25 kg,Pirot,2000.0,Wheat
2023,25 kg,Pirot,1950.0,Wheat
2023,25 kg,Požarevac,1500.0,Wheat
2023,25 kg,Požarevac,1750.0,Wheat
2023,25 kg,Požarevac,1700.0,Wheat
2023,25 kg,Požarevac,1675.0,Wheat
2023,25 kg,Požarevac,1875.0,Wheat
2023,25 kg,Smederevo,1550.0,Wheat
2023,25 kg,Smederevo,1725.0,Wheat
2023,25 kg,Sombor,1375.0,Wheat
2023,25 kg,Sombor,1725.0,Wheat
2023,25 kg,Sombor,1750.0,Wheat
2023,25 kg,Subotica,1625.0,Wheat
2023,25 kg,Subotica,1500.0,Wheat
2023,25 kg,Zaječar,1400.0,Wheat
2023,25 kg,Zaječar,1750.0,Wheat
2023,25 kg,Zaječar,1200.0,Wheat
2023,25 kg,Zrenjanin,1450.0,Wheat
2023,25 kg,Zrenjanin,1725.0,Wheat
2023,25 kg,Čačak,1450.0,Wheat
2023,25 kg,Čačak,1800.0,Wheat
2023,25 kg,Čačak,1800.0,Wheat
2023,30 kg,Beograd,1740.0,Wheat
2023,30 kg,Pančevo,2100.0,Wheat
2023,30 kg,Čačak,3500.0,Wheat
2023,50 kg,Beograd,2400.0,Wheat
2023,50 kg,Beograd,3000.0,Wheat
2023,50 kg,Beograd,3400.0,Wheat
2023,50 kg,Pančevo,3450.0,Wheat
2023,50 kg,Pančevo,3500.0,Wheat
2023,50 kg,Pančevo,3450.0,Wheat
2023,50 kg,Pirot,2650.0,Wheat
2023,50 kg,Smederevo,3100.0,Wheat
2023,50 kg,Smederevo,3450.0,Wheat
2023,50 kg,Vranje,3550.0,Wheat
2023,50 kg,Čačak,2900.0,Wheat
2023,50 kg,Čačak,3400.0,Wheat
2024,25 kg,Beograd,1675.0,Barley
2024,25 kg,Kragujevac,1700.0,Barley
2024,25 kg,Kraljevo,1600.0,Barley
2024,25 kg,Niš,1625.0,Barley
2024,25 kg,Pančevo,1450.0,Barley
2024,25 kg,Pirot,1800.0,Barley
2024,25 kg,Požarevac,1575.0,Barley
2024,25 kg,Smederevo,1590.0,Barley
2024,25 kg,Sombor,1650.0,Barley
2024,25 kg,Zaječar,1590.0,Barley
2024,25 kg,Zrenjanin,1000.0,Barley
2024,25kg,Beograd,1650.0,Barley
2024,25kg,Beograd,1650.0,Barley
2024,25kg,Kikinda,1650.0,Barley
2024,25kg,Kragujevac,1550.0,Barley
2024,25kg,Kragujevac,2200.0,Barley
2024,25kg,Kraljevo,1550.0,Barley
2024,25kg,Kraljevo,1800.0,Barley
2024,25kg,Loznica,1500.0,Barley
2024,25kg,Niš,1425.0,Barley
2024,25kg,Niš,1800.0,Barley
2024,25kg,Pančevo,1450.0,Barley
2024,25kg,Pančevo,1450.0,Barley
2024,25kg,Pirot,1600.0,Barley
2024,25kg,Požarevac,1500.0,Barley
2024,25kg,Požarevac,1725.0,Barley
2024,25kg,Smederevo,1690.0,Barley
2024,25kg,Sombor,1650.0,Barley
2024,25kg,Sremska Mitrovica,1425.0,Barley
2024,25kg,Sremska Mitrovica,1975.0,Barley
2024,25kg,Subotica,1425.0,Barley
2024,25kg,Vranje,1750.0,Barley
2024,25kg,Zaječar,1690.0,Barley
2024,25kg,Zrenjanin,1425.0,Barley
2024,25kg,Zrenjanin,1575.0,Barley
2024,25kg,Čačak,1750.0,Barley
2024,45kg,Kragujevac,2500.0,Barley
2024,45kg,Sremska Mitrovica,2565.0,Barley
2024,45kg,Zrenjanin,2565.0,Barley
2024,45kg,Čačak,3300.0,Barley
2024,50 kg,Kikinda,2000.0,Barley
2024,50 kg,Kragujevac,3600.0,Barley
2024,50 kg,Kragujevac,3150.0,Barley
2024,50 kg,Požarevac,3000.0,Barley
2024,50 kg,Sremska Mitrovica,2850.0,Barley
2024,50 kg,Subotica,2850.0,Barley
2024,50 kg,Zrenjanin,2850.0,Barley
2024,50kg,Kragujevac,3200.0,Barley
2024,50kg,Sremska Mitrovica,5350.0,Barley
2024,25000 sj,Beograd,6700.0,Corn
2024,25000 sj,Beograd,6350.0,Corn
2024,25000 sj,Beograd,6200.0,Corn
2024,25000 sj,Beograd,5850.0,Corn
2024,25000 sj,Beograd,9450.0,Corn
2024,25000 sj,Beograd,8420.0,Corn
2024,25000 sj,Beograd,7450.0,Corn
2024,25000 sj,Beograd,6690.0,Corn
2024,25000 sj,Beograd,6900.0,Corn
2024,25000 sj,Beograd,5960.0,Corn
2024,25000 sj,Beograd,9540.0,Corn
2024,25000 sj,Beograd,9100.0,Corn
2024,25000 sj,Beograd,9250.0,Corn
2024,25000 sj,Beograd,5530.0,Corn
2024,25000 sj,Beograd,7500.0,Corn
2024,25000 sj,Beograd,7620.0,Corn
2024,25000 sj,Kraljevo,6300.0,Corn
2024,25000 sj,Kraljevo,5900.0,Corn
2024,25000 sj,Kraljevo,5200.0,Corn
2024,25000 sj,Kraljevo,6900.0,Corn
2024,25000 sj,Kraljevo,6200.0,Corn
2024,25000 sj,Kraljevo,7450.0,Corn
2024,25000 sj,Kraljevo,6950.0,Corn
2024,25000 sj,Kraljevo,6950.0,Corn
2024,25000 sj,Kraljevo,8470.0,Corn
2024,25000 sj,Loznica,5390.0,Corn
2024,25000 sj,Loznica,6000.0,Corn
2024,25000 sj,Loznica,6400.0,Corn
2024,25000 sj,Loznica,6500.0,Corn
2024,25000 sj,Loznica,7950.0,Corn
2024,25000 sj,Loznica,6500.0,Corn
2024,25000 sj,Loznica,6500.0,Corn
2024,25000 sj,Loznica,6300.0,Corn
2024,25000 sj,Loznica,6200.0,Corn
2024,25000 sj,Loznica,6900.0,Corn
2024,25000 sj,Loznica,7500.0,Corn
2024,25000 sj,Loznica,7000.0,Corn
2024,25000 sj,Loznica,7600.0,Corn
2024,25000 sj,Loznica,6800.0,Corn
2024,25000 sj,Loznica,16300.0,Corn
2024,25000 sj,Niš,6900.0,Corn
2024,25000 sj,Niš,6200.0,Corn
2024,25000 sj,Niš,5400.0,Corn
2024,25000 sj,Niš,11400.0,Corn
2024,25000 sj,Niš,9400.0,Corn
2024,25000 sj,Niš,10100.0,Corn
2024,25000 sj,Niš,7350.0,Corn
2024,25000 sj,Niš,6200.0,Corn
2024,25000 sj,Niš,8800.0,Corn
2024,25000 sj,Niš,8800.0,Corn
2024,25000 sj,Niš,9000.0,Corn
2024,25000 sj,Niš,6320.0,Corn
2024,25000 sj,Niš,7820.0,Corn
2024,25000 sj,Niš,7820.0,Corn
2024,25000 sj,Niš,6880.0,Corn
2024,25000 sj,Niš,6880.0,Corn
2024,25000 sj,Pančevo,6550.0,Corn
2024,25000 sj,Pančevo,5895.0,Corn
2024,25000 sj,Pančevo,8100.0,Corn
2024,25000 sj,Pančevo,7790.0,Corn
2024,25000 sj,Pančevo,7100.0,Corn
2024,25000 sj,Pančevo,6570.0,Corn
2024,25000 sj,Pančevo,6850.0,Corn
2024,25000 sj,Pančevo,6180.0,Corn
2024,25000 sj,Pančevo,7650.0,Corn
2024,25000 sj,Pančevo,7270.0,Corn
2024,25000 sj,Pančevo,7270.0,Corn
2024,25000 sj,Pančevo,7650.0,Corn
2024,25000 sj,Pančevo,6914.0,Corn
2024,25000 sj,Pančevo,6895.0,Corn
2024,25000 sj,Pirot,7240.0,Corn
2024,25000 sj,Pirot,6930.0,Corn
2024,25000 sj,Pirot,6270.0,Corn
2024,25000 sj,Pirot,9500.0,Corn
2024,25000 sj,Pirot,8500.0,Corn
2024,25000 sj,Pirot,7500.0,Corn
2024,25000 sj,Pirot,6900.0,Corn
2024,25000 sj,Pirot,6900.0,Corn
2024,25000 sj,Pirot,6200.0,Corn
2024,25000 sj,Pirot,8500.0,Corn
2024,25000 sj,Pirot,9050.0,Corn
2024,25000 sj,Pirot,8500.0,Corn
2024,25000 sj,Pirot,8800.0,Corn
2024,25000 sj,Pirot,16050.0,Corn
2024,25000 sj,Požarevac,6750.0,Corn
2024,25000 sj,Požarevac,6100.0,Corn
2024,25000 sj,Požarevac,5250.0,Corn
2024,25000 sj,Požarevac,6990.0,Corn
2024,25000 sj,Požarevac,6290.0,Corn
2024,25000 sj,Požarevac,7700.0,Corn
2024,25000 sj,Požarevac,7250.0,Corn
2024,25000 sj,Požarevac,7180.0,Corn
2024,25000 sj,Požarevac,7200.0,Corn
2024,25000 sj,Požarevac,7180.0,Corn
2024,25000 sj,Smederevo,6850.0,Corn
2024,25000 sj,Smederevo,6550.0,Corn
2024,25000 sj,Smederevo,6350.0,Corn
2024,25000 sj,Smederevo,5450.0,Corn
2024,25000 sj,Smederevo,9850.0,Corn
2024,25000 sj,Smederevo,7850.0,Corn
2024,25000 sj,Smederevo,7390.0,Corn
2024,25000 sj,Smederevo,7390.0,Corn
2024,25000 sj,Smederevo,14600.0,Corn
2024,25000 sj,Sombor,6550.0,Corn
2024,25000 sj,Sombor,5950.0,Corn
2024,25000 sj,Sombor,5100.0,Corn
2024,25000 sj,Sombor,8110.0,Corn
2024,25000 sj,Sombor,8660.0,Corn
2024,25000 sj,Sombor,8100.0,Corn
2024,25000 sj,Sombor,7365.0,Corn
2024,25000 sj,Sombor,6806.0,Corn
2024,25000 sj,Sombor,6200.0,Corn
2024,25000 sj,Sombor,7800.0,Corn
2024,25000 sj,Sombor,7300.0,Corn
2024,25000 sj,Sombor,7300.0,Corn
2024,25000 sj,Sombor,7900.0,Corn
2024,25000 sj,Sombor,7200.0,Corn
2024,25000 sj,Sombor,14300.0,Corn
2024,25000 sj,Sremska Mitrovica,5700.0,Corn
2024,25000 sj,Sremska Mitrovica,6300.0,Corn
2024,25000 sj,Sremska Mitrovica,9400.0,Corn
2024,25000 sj,Sremska Mitrovica,9700.0,Corn
2024,25000 sj,Sremska Mitrovica,10200.0,Corn
2024,25000 sj,Sremska Mitrovica,9200.0,Corn
2024,25000 sj,Sremska Mitrovica,9400.0,Corn
2024,25000 sj,Sremska Mitrovica,10200.0,Corn
2024,25000 sj,Subotica,6250.0,Corn
2024,25000 sj,Subotica,6250.0,Corn
2024,25000 sj,Subotica,8016.0,Corn
2024,25000 sj,Subotica,7340.0,Corn
2024,25000 sj,Subotica,7340.0,Corn
2024,25000 sj,Subotica,6900.0,Corn
2024,25000 sj,Subotica,7700.0,Corn
2024,25000 sj,Subotica,7250.0,Corn
2024,25000 sj,Subotica,7623.0,Corn
2024,25000 sj,Subotica,5880.0,Corn
2024,25000 sj,Vranje,6900.0,Corn
2024,25000 sj,Vranje,6200.0,Corn
2024,25000 sj,Vranje,7350.0,Corn
2024,25000 sj,Vranje,6200.0,Corn
2024,25000 sj,Zaječar,6800.0,Corn
2024,25000 sj,Zaječar,6100.0,Corn
2024,25000 sj,Zaječar,5400.0,Corn
2024,25000 sj,Zaječar,6100.0,Corn
2024,25000 sj,Zaječar,6200.0,Corn
2024,25000 sj,Zaječar,6200.0,Corn
2024,25000 sj,Zrenjanin,7086.0,Corn
2024,25000 sj,Zrenjanin,6160.0,Corn
2024,25000 sj,Zrenjanin,6412.0,Corn
2024,25000 sj,Zrenjanin,5512.0,Corn
2024,25000 sj,Zrenjanin,7874.0,Corn
2024,25000 sj,Zrenjanin,7283.0,Corn
2024,25000 sj,Zrenjanin,6989.0,Corn
2024,25000 sj,Zrenjanin,6789.0,Corn
2024,25000 sj,Zrenjanin,6780.0,Corn
2024,25000 sj,Zrenjanin,6900.0,Corn
2024,25000 sj,Zrenjanin,7200.0,Corn
2024,25000 sj,Zrenjanin,6780.0,Corn
2024,25000 sj,Zrenjanin,6780.0,Corn
2024,25000 sj,Zrenjanin,8200.0,Corn
2024,25000 sj,Zrenjanin,15030.0,Corn
2024,25000 sj,Čačak,6000.0,Corn
2024,25000 sj,Čačak,6300.0,Corn
2024,25000sj,Beograd,6650.0,Corn
2024,25000sj,Niš,7640.0,Corn
2024,25000sj,Sombor,12725.0,Corn
2024,30000sj,Beograd,2950.0,Corn
2024,30000sj,Kraljevo,6000.0,Corn
2024,30000sj,Loznica,6000.0,Corn
2024,30000sj,Loznica,6000.0,Corn
2024,30000sj,Niš,6100.0,Corn
2024,30000sj,Niš,6100.0,Corn
2024,30000sj,Sremska Mitrovica,5740.0,Corn
2024,30000sj,Sremska Mitrovica,5740.0,Corn
2024,30000sj,Sremska Mitrovica,5740.0,Corn
2024,30000sj,Zaječar,6200.0,Corn
2024,25 kg,Beograd,1600.0,Wheat
2024,25 kg,Beograd,1850.0,Wheat
2024,25 kg,Beograd,1750.0,Wheat
2024,25 kg,Beograd,1850.0,Wheat
2024,25 kg,Kikinda,1800.0,Wheat
2024,25 kg,Kikinda,1750.0,Wheat
2024,25 kg,Kikinda,1750.0,Wheat
2024,25 kg,Kragujevac,1650.0,Wheat
2024,25 kg,Kragujevac,1600.0,Wheat
2024,25 kg,Kragujevac,1900.0,Wheat
2024,25 kg,Kragujevac,1950.0,Wheat
2024,25 kg,Kragujevac,1900.0,Wheat
2024,25 kg,Kraljevo,1625.0,Wheat
2024,25 kg,Kraljevo,1750.0,Wheat
2024,25 kg,Kraljevo,1800.0,Wheat
2024,25 kg,Kraljevo,1700.0,Wheat
2024,25 kg,Kraljevo,1850.0,Wheat
2024,25 kg,Loznica,1750.0,Wheat
2024,25 kg,Loznica,1725.0,Wheat
2024,25 kg,Loznica,1750.0,Wheat
2024,25 kg,Niš,1600.0,Wheat
2024,25 kg,Niš,1750.0,Wheat
2024,25 kg,Niš,1875.0,Wheat
2024,25 kg,Niš,1750.0,Wheat
2024,25 kg,Niš,1750.0,Wheat
2024,25 kg,Novi Sad,1425.0,Wheat
2024,25 kg,Novi Sad,1625.0,Wheat
2024,25 kg,Novi Sad,1500.0,Wheat
2024,25 kg,Novi Sad,1375.0,Wheat
2024,25 kg,Pančevo,1450.0,Wheat
2024,25 kg,Pančevo,1875.0,Wheat
2024,25 kg,Pančevo,1500.0,Wheat
2024,25 kg,Pančevo,1700.0,Wheat
2024,25 kg,Pančevo,1700.0,Wheat
2024,25 kg,Pirot,1800.0,Wheat
2024,25 kg,Pirot,1800.0,Wheat
2024,25 kg,Pirot,2000.0,Wheat
2024,25 kg,Požarevac,1625.0,Wheat
2024,25 kg,Požarevac,1900.0,Wheat
2024,25 kg,Požarevac,1750.0,Wheat
2024,25 kg,Smederevo,1590.0,Wheat
2024,25 kg,Smederevo,1920.0,Wheat
2024,25 kg,Sombor,1610.0,Wheat
2024,25 kg,Sombor,1895.0,Wheat
2024,25 kg,Sombor,1820.0,Wheat
2024,25 kg,Sombor,1820.0,Wheat
2024,25 kg,Sombor,1895.0,Wheat
2024,25 kg,Sremska Mitrovica,1425.0,Wheat
2024,25 kg,Sremska Mitrovica,3025.0,Wheat
2024,25 kg,Sremska Mitrovica,1975.0,Wheat
2024,25 kg,Sremska Mitrovica,1725.0,Wheat
2024,25 kg,Subotica,1438.0,Wheat
2024,25 kg,Subotica,1775.0,Wheat
2024,25 kg,Subotica,1750.0,Wheat
2024,25 kg,Vranje,1600.0,Wheat
2024,25 kg,Vranje,1800.0,Wheat
2024,25 kg,Vranje,1750.0,Wheat
2024,25 kg,Zaječar,1590.0,Wheat
2024,25 kg,Zaječar,1920.0,Wheat
2024,25 kg,Zrenjanin,1425.0,Wheat
2024,25 kg,Zrenjanin,1800.0,Wheat
2024,25 kg,Zrenjanin,1500.0,Wheat
2024,25 kg,Zrenjanin,1750.0,Wheat
2024,25 kg,Čačak,1750.0,Wheat
2024,30 kg,Kragujevac,2600.0,Wheat
2024,50 kg,Beograd,3200.0,Wheat
2024,50 kg,Beograd,3700.0,Wheat
2024,50 kg,Beograd,3900.0,Wheat
2024,50 kg,Kragujevac,3300.0,Wheat
2024,50 kg,Kragujevac,3200.0,Wheat
2024,50 kg,Kragujevac,3700.0,Wheat
2024,50 kg,Kraljevo,1625.0,Wheat
2024,50 kg,Novi Sad,3000.0,Wheat
2024,50 kg,Sremska Mitrovica,2850.0,Wheat
2024,50 kg,Zrenjanin,2850.0,Wheat
2024,50 kg,Zrenjanin,3450.0,Wheat
2024,50 kg,Čačak,3500.0,Wheat
2025,25 kg,Kikinda,1700.0,Barley
2025,25 kg,Kraljevo,1700.0,Barley
2025,25 kg,Loznica,3200.0,Barley
2025,25 kg,Niš,1600.0,Barley
2025,25 kg,Pančevo,1625.0,Barley
2025,25 kg,Pirot,1650.0,Barley
2025,25 kg,Požarevac,1600.0,Barley
2025,25 kg,Subotica,1750.0,Barley
2025,25 kg,Čačak,1700.0,Barley
2025,25kg,Beograd,1625.0,Barley
2025,25kg,Beograd,1840.0,Barley
2025,25kg,Kikinda,1800.0,Barley
2025,25kg,Kraljevo,1550.0,Barley
2025,25kg,Kraljevo,1850.0,Barley
2025,25kg,Loznica,1625.0,Barley
2025,25kg,Loznica,3250.0,Barley
2025,25kg,Niš,1650.0,Barley
2025,25kg,Niš,2050.0,Barley
2025,25kg,Pančevo,1675.0,Barley
2025,25kg,Pirot,1650.0,Barley
2025,25kg,Pirot,1900.0,Barley
2025,25kg,Požarevac,1625.0,Barley
2025,25kg,Požarevac,1750.0,Barley
2025,25kg,Smederevo,1500.0,Barley
2025,25kg,Smederevo,1800.0,Barley
2025,25kg,Subotica,1625.0,Barley
2025,25kg,Subotica,1750.0,Barley
2025,25kg,Vranje,1925.0,Barley
2025,25kg,Zaječar,1860.0,Barley
2025,25kg,Zrenjanin,1500.0,Barley
2025,25kg,Zrenjanin,1850.0,Barley
2025,25kg,Čačak,1550.0,Barley
2025,25kg,Čačak,1850.0,Barley
2025,45kg,Beograd,2925.0,Barley
2025,50 kg,Beograd,3250.0,Barley
2025,50 kg,Požarevac,3000.0,Barley
2025,50 kg,Subotica,3150.0,Barley
2025,50kg,Pančevo,3350.0,Barley
2025,50kg,Subotica,3350.0,Barley
2025,50kg,Vranje,3850.0,Barley
2025,25000 sj,Beograd,7606.0,Corn
2025,25000 sj,Beograd,6240.0,Corn
2025,25000 sj,Beograd,5830.0,Corn
2025,25000 sj,Beograd,6240.0,Corn
2025,25000 sj,Beograd,5810.0,Corn
2025,25000 sj,Beograd,5810.0,Corn
2025,25000 sj,Beograd,8200.0,Corn
2025,25000 sj,Beograd,7520.0,Corn
2025,25000 sj,Beograd,7520.0,Corn
2025,25000 sj,Beograd,6800.0,Corn
2025,25000 sj,Beograd,8360.0,Corn
2025,25000 sj,Beograd,7625.0,Corn
2025,25000 sj,Beograd,7625.0,Corn
2025,25000 sj,Kikinda,7280.0,Corn
2025,25000 sj,Kikinda,6375.0,Corn
2025,25000 sj,Kikinda,6375.0,Corn
2025,25000 sj,Kikinda,20500.0,Corn
2025,25000 sj,Kikinda,7700.0,Corn
2025,25000 sj,Kikinda,7040.0,Corn
2025,25000 sj,Kikinda,7040.0,Corn
2025,25000 sj,Kikinda,8000.0,Corn
2025,25000 sj,Kikinda,14600.0,Corn
2025,25000 sj,Kraljevo,7300.0,Corn
2025,25000 sj,Kraljevo,6900.0,Corn
2025,25000 sj,Kraljevo,6400.0,Corn
2025,25000 sj,Kraljevo,7500.0,Corn
2025,25000 sj,Kraljevo,6700.0,Corn
2025,25000 sj,Kraljevo,6800.0,Corn
2025,25000 sj,Kraljevo,6800.0,Corn
2025,25000 sj,Kraljevo,6800.0,Corn
2025,25000 sj,Loznica,6100.0,Corn
2025,25000 sj,Loznica,6100.0,Corn
2025,25000 sj,Loznica,6500.0,Corn
2025,25000 sj,Loznica,7400.0,Corn
2025,25000 sj,Loznica,7950.0,Corn
2025,25000 sj,Niš,7600.0,Corn
2025,25000 sj,Niš,6600.0,Corn
2025,25000 sj,Niš,6190.0,Corn
2025,25000 sj,Niš,6900.0,Corn
2025,25000 sj,Niš,6500.0,Corn
2025,25000 sj,Niš,7790.0,Corn
2025,25000 sj,Niš,7190.0,Corn
2025,25000 sj,Niš,7190.0,Corn
2025,25000 sj,Niš,14990.0,Corn
2025,25000 sj,Novi Sad,6800.0,Corn
2025,25000 sj,Novi Sad,6800.0,Corn
2025,25000 sj,Novi Sad,7800.0,Corn
2025,25000 sj,Novi Sad,7600.0,Corn
2025,25000 sj,Pančevo,6380.0,Corn
2025,25000 sj,Pančevo,6850.0,Corn
2025,25000 sj,Pančevo,6280.0,Corn
2025,25000 sj,Pančevo,7500.0,Corn
2025,25000 sj,Pančevo,7500.0,Corn
2025,25000 sj,Pančevo,7500.0,Corn
2025,25000 sj,Pančevo,7750.0,Corn
2025,25000 sj,Pančevo,7550.0,Corn
2025,25000 sj,Pančevo,7650.0,Corn
2025,25000 sj,Pančevo,8450.0,Corn
2025,25000 sj,Pirot,6500.0,Corn
2025,25000 sj,Pirot,6500.0,Corn
2025,25000 sj,Pirot,6400.0,Corn
2025,25000 sj,Pirot,6600.0,Corn
2025,25000 sj,Pirot,6800.0,Corn
2025,25000 sj,Pirot,7100.0,Corn
2025,25000 sj,Pirot,7100.0,Corn
2025,25000 sj,Pirot,7100.0,Corn
2025,25000 sj,Požarevac,12500.0,Corn
2025,25000 sj,Požarevac,7500.0,Corn
2025,25000 sj,Požarevac,6530.0,Corn
2025,25000 sj,Požarevac,6100.0,Corn
2025,25000 sj,Požarevac,15000.0,Corn
2025,25000 sj,Požarevac,7500.0,Corn
2025,25000 sj,Požarevac,7000.0,Corn
2025,25000 sj,Požarevac,7900.0,Corn
2025,25000 sj,Požarevac,7000.0,Corn
2025,25000 sj,Požarevac,6950.0,Corn
2025,25000 sj,Požarevac,7500.0,Corn
2025,25000 sj,Požarevac,8200.0,Corn
2025,25000 sj,Požarevac,14380.0,Corn
2025,25000 sj,Požarevac,14300.0,Corn
2025,25000 sj,Smederevo,7450.0,Corn
2025,25000 sj,Smederevo,7350.0,Corn
2025,25000 sj,Smederevo,6500.0,Corn
2025,25000 sj,Smederevo,14600.0,Corn
2025,25000 sj,Smederevo,15000.0,Corn
2025,25000 sj,Sombor,7180.0,Corn
2025,25000 sj,Sombor,6280.0,Corn
2025,25000 sj,Sombor,6900.0,Corn
2025,25000 sj,Sombor,6500.0,Corn
2025,25000 sj,Sombor,8380.0,Corn
2025,25000 sj,Sombor,7670.0,Corn
2025,25000 sj,Sombor,8110.0,Corn
2025,25000 sj,Sombor,14790.0,Corn
2025,25000 sj,Sombor,14790.0,Corn
2025,25000 sj,Subotica,7400.0,Corn
2025,25000 sj,Subotica,7400.0,Corn
2025,25000 sj,Subotica,7900.0,Corn
2025,25000 sj,Subotica,7100.0,Corn
2025,25000 sj,Subotica,7100.0,Corn
2025,25000 sj,Subotica,7840.0,Corn
2025,25000 sj,Subotica,7150.0,Corn
